year,ahe,bachelor,female,age
2012,12.019231,0,0,34
2012,14.423077,0,1,27
2012,28.846153,0,0,28
2012,14.423077,0,0,32
2012,5.7692308,0,1,28
2012,14.423077,0,1,30
2012,24.51923,1,0,31
2012,6.7307692,1,0,28
2012,38.46154,1,0,33
2012,11.538462,0,1,27
2012,19.23077,0,0,28
2012,17.129629,1,0,34
2012,16.346153,1,1,27
2012,22.115385,1,1,29
2012,22.115385,0,0,30
2012,19.23077,1,0,29
2012,10.389904,0,1,26
2012,9.6153851,0,0,31
2012,14.423077,0,0,25
2012,7.0266271,0,1,34
2012,14.615385,1,1,25
2012,31.25,1,1,25
2012,11.057693,1,1,25
2012,28.846153,1,0,32
2012,13.461538,0,1,28
2012,25.641026,1,1,32
2012,8.1730766,0,1,25
2012,16.346153,0,0,28
2012,14.957265,0,1,26
2012,28.846153,0,0,31
2012,35.576923,1,0,28
2012,38.46154,1,0,28
2012,53.846153,1,1,26
2012,47.115383,1,0,33
2012,28.846153,1,0,28
2012,41.399418,1,1,31
2012,26.442308,1,1,30
2012,21.634615,1,1,33
2012,2.277328,0,1,28
2012,10.576923,0,0,25
2012,13.076923,0,0,33
2012,27.884615,0,1,31
2012,10,1,0,27
2012,13.269231,1,1,26
2012,23.557692,0,0,27
2012,14.423077,1,1,33
2012,13.186813,1,0,27
2012,16.826923,1,0,26
2012,31.13553,1,0,32
2012,12.820513,1,1,27
2012,26.538462,1,0,27
2012,51.923077,1,1,34
2012,14.423077,1,1,26
2012,28.846153,1,0,30
2012,8.9743586,1,0,26
2012,45.673077,1,1,25
2012,17.582418,1,1,27
2012,72.115387,1,0,26
2012,13.461538,1,0,31
2012,36.057693,1,0,28
2012,16.483517,1,1,31
2012,32.21154,1,1,26
2012,59.615383,1,0,28
2012,20.384615,1,1,25
2012,11.057693,1,0,28
2012,18.26923,1,1,25
2012,15.491453,1,1,33
2012,13.925,1,0,34
2012,19.607843,1,1,29
2012,26.442308,1,1,27
2012,5,1,0,28
2012,17.788462,1,0,26
2012,15.106837,1,1,27
2012,16.826923,1,0,25
2012,42.735043,1,1,28
2012,19.23077,1,1,32
2012,14.423077,1,1,29
2012,52.884617,1,0,34
2012,21.634615,1,0,32
2012,44.505493,0,0,29
2012,11.538462,0,0,29
2012,19.23077,0,1,28
2012,51.282051,1,0,32
2012,16.826923,0,0,33
2012,40.865383,1,0,33
2012,42.735043,1,0,31
2012,14.823718,0,0,32
2012,14.823718,0,0,26
2012,21.47436,1,0,33
2012,7.2115383,1,0,29
2012,16.826923,1,1,31
2012,10.990109,1,1,26
2012,57.692307,1,1,31
2012,4.7916665,0,1,28
2012,57.692307,1,1,31
2012,58.760685,1,1,34
2012,16.826923,0,1,34
2012,10.989011,0,1,34
2012,23.846153,1,0,27
2012,37.01923,1,1,26
2012,43.75,1,0,30
2012,21.634615,0,1,29
2012,19.23077,0,0,30
2012,21.634615,1,0,30
2012,21.634615,1,0,28
2012,14.423077,0,0,28
2012,48.076923,1,1,31
2012,43.26923,1,0,30
2012,19.23077,0,0,28
2012,17.628204,1,0,34
2012,67.307693,1,0,29
2012,17.483217,1,0,32
2012,38.46154,1,0,31
2012,28.846153,1,1,30
2012,24.358974,1,1,34
2012,42.379807,1,1,31
2012,2.1367521,1,0,25
2012,8.333333,1,0,29
2012,14.424039,0,1,25
2012,44.871796,1,0,32
2012,64.957268,1,0,34
2012,25,1,1,29
2012,21.634615,1,0,28
2012,19.23077,1,1,26
2012,24.038462,1,1,34
2012,43.26923,1,0,27
2012,17.455622,1,0,26
2012,20.000477,1,1,27
2012,17.692308,1,1,26
2012,53.846153,1,0,34
2012,34.615383,1,0,28
2012,21.153847,0,1,33
2012,16.826923,0,0,33
2012,12.019231,0,0,29
2012,9.9067602,0,0,32
2012,48.076923,1,0,27
2012,16.346153,1,1,28
2012,10.576923,1,1,26
2012,16.483517,1,0,27
2012,7.2115383,0,0,29
2012,44.23077,1,1,30
2012,37.5,1,1,28
2012,9.6153851,1,1,34
2012,9.6153851,0,0,34
2012,6.25,0,1,26
2012,14.423077,1,0,31
2012,22.5,1,1,28
2012,20.32967,1,0,28
2012,4.4755244,1,1,27
2012,11.764706,0,0,31
2012,19.23077,0,1,29
2012,17.307692,0,1,26
2012,16.571354,0,1,28
2012,16.826923,0,0,31
2012,11.057693,0,1,30
2012,16.826923,0,0,32
2012,19.78022,1,0,25
2012,12.019231,0,1,28
2012,13.461538,0,0,28
2012,13.461538,0,0,33
2012,17.227564,1,0,32
2012,24.038462,1,1,33
2012,37.692307,1,0,34
2012,16.483517,1,0,31
2012,9.6153851,0,0,30
2012,19.23077,1,1,33
2012,18.964422,1,1,29
2012,7.2115383,0,0,29
2012,14.423077,0,0,32
2012,7.2115383,0,1,32
2012,42.307693,1,0,33
2012,13.461538,1,0,29
2012,5,1,0,28
2012,19.23077,0,0,29
2012,15.384615,0,1,30
2012,16.346153,0,0,32
2012,34.722221,1,0,28
2012,16.483517,0,0,29
2012,8.4735575,0,0,27
2012,28.846153,0,0,25
2012,6.7307692,0,0,32
2012,9.6153851,0,0,33
2012,17.788462,1,1,27
2012,15.192307,0,0,27
2012,22.5,0,0,32
2012,30.069712,1,0,30
2012,13.461538,0,1,32
2012,11.538462,0,0,25
2012,6.5934067,0,0,30
2012,31.298077,1,0,29
2012,19.23077,1,0,30
2012,8.6538458,0,0,26
2012,17.788462,1,1,30
2012,26.442308,1,1,30
2012,25,1,0,29
2012,17.032967,0,0,28
2012,15.384615,1,1,26
2012,24.038462,0,0,25
2012,12.745098,1,0,26
2012,26.923077,1,0,31
2012,14.201183,0,0,30
2012,16.346153,0,0,30
2012,27.64423,0,0,30
2012,22.069597,0,0,27
2012,24.038462,1,1,27
2012,21.153847,0,0,26
2012,23.557692,0,0,25
2012,14.423077,0,0,30
2012,27.941177,1,1,31
2012,27.884615,0,0,34
2012,25,0,0,28
2012,23.148148,1,0,26
2012,20.242914,1,1,28
2012,39.423077,1,1,34
2012,11.538462,0,1,28
2012,26.442308,1,0,30
2012,15.384615,1,1,25
2012,15.384615,0,1,27
2012,76.92308,1,0,30
2012,10.576923,1,1,31
2012,22.727272,1,0,33
2012,24.038462,1,1,32
2012,22.836538,1,1,29
2012,14.823718,0,1,25
2012,8.333333,1,1,25
2012,11.266511,1,0,26
2012,14.423077,0,0,25
2012,28.846153,1,1,34
2012,22.596153,0,0,33
2012,28.846153,1,1,31
2012,19.23077,0,0,25
2012,22.5,1,1,30
2012,52.884617,0,0,32
2012,21.153847,1,0,29
2012,8.3360004,0,0,31
2012,10,1,0,26
2012,42,0,0,31
2012,3.2051282,0,0,26
2012,15,1,1,27
2012,14.423077,0,0,32
2012,26.442308,1,0,30
2012,24.038462,0,1,33
2012,13.461538,1,1,26
2012,12.019231,0,0,27
2012,28.846153,0,0,31
2012,17.307692,0,1,28
2012,16.194332,0,1,28
2012,16.5,0,0,29
2012,5.5208335,0,1,26
2012,33.653847,1,1,28
2012,28.846153,1,1,29
2012,26.923077,0,0,34
2012,16.826923,1,0,29
2012,5.8275061,0,0,28
2012,28.846153,1,1,28
2012,32.051281,1,1,28
2012,42.78846,1,1,33
2012,16,1,1,27
2012,27.201923,0,0,33
2012,5.7692308,0,1,34
2012,12.019231,0,1,25
2012,24.038462,0,1,34
2012,19.23077,0,0,33
2012,14.792899,0,0,33
2012,20.979021,1,1,33
2012,34.615383,0,1,34
2012,7.6932693,0,1,25
2012,9.6153851,0,1,34
2012,12.820513,1,0,26
2012,25.48077,0,1,29
2012,27.302944,0,0,31
2012,38.46154,0,0,32
2012,36.324787,1,0,34
2012,30.364372,1,0,29
2012,27.834007,1,1,30
2012,19.23077,0,0,34
2012,7.2765074,0,1,25
2012,11.009615,1,1,26
2012,17.307692,0,0,29
2012,20.192308,0,0,28
2012,19.23077,1,1,28
2012,51.282051,0,0,34
2012,14.423077,1,0,32
2012,4.8076925,0,0,25
2012,13.942307,0,1,32
2012,8.6538458,0,0,28
2012,5.2884617,0,1,32
2012,14.038462,0,0,28
2012,5.7692308,0,0,27
2012,8.0769234,1,0,26
2012,8.7912092,0,0,29
2012,6.5934067,0,1,29
2012,34.615383,1,0,26
2012,14.102564,1,0,31
2012,14.423077,0,0,25
2012,18.461538,1,0,32
2012,13.942307,0,1,29
2012,31.593407,0,0,25
2012,15.865385,0,0,29
2012,10.096154,0,1,31
2012,9.6153851,1,0,30
2012,51.442307,1,0,32
2012,19.23077,0,0,25
2012,12.019231,0,0,28
2012,14.423077,1,0,28
2012,17.307692,0,0,34
2012,8.6538458,0,0,30
2012,19.23077,0,0,29
2012,11.538462,0,0,32
2012,23.076923,1,0,33
2012,19.23077,0,1,29
2012,16.826923,0,0,29
2012,7.6932693,0,1,32
2012,10,0,1,34
2012,43.26923,1,1,34
2012,4.8076925,0,0,31
2012,9.6153851,0,0,32
2012,48.076923,1,0,32
2012,28.846153,1,1,32
2012,11.057693,0,0,26
2012,18.75,0,1,29
2012,16.826923,1,1,29
2012,19.711538,0,0,25
2012,10.416667,0,0,27
2012,9.375,1,1,31
2012,18.75,1,1,25
2012,26.442308,1,0,33
2012,26.923077,1,0,28
2012,18.75,1,0,30
2012,7.4038463,0,0,32
2012,16.346153,0,0,34
2012,12.019231,0,0,25
2012,14.423077,1,1,25
2012,13.461538,0,1,31
2012,14.423077,0,0,31
2012,11.538462,0,1,34
2012,9.6153851,0,0,25
2012,28.846153,1,0,26
2012,23.076923,0,0,26
2012,24.038462,1,0,31
2012,43.26923,1,1,30
2012,9.2307692,1,1,33
2012,26.442308,1,0,29
2012,41.132477,1,1,30
2012,28.846153,0,0,27
2012,11.094674,0,0,25
2012,22.596153,0,1,31
2012,9.6999998,0,1,26
2012,13.942307,0,0,30
2012,16.826923,0,0,28
2012,16.826923,0,1,34
2012,23.295454,1,0,34
2012,52.884617,1,0,30
2012,6.8047338,0,0,26
2012,33.653847,1,1,29
2012,15.384615,0,0,32
2012,26.442308,1,1,33
2012,31.25,1,1,29
2012,10.989011,0,0,32
2012,27.303846,0,1,34
2012,16.346153,0,0,32
2012,28.846153,0,0,34
2012,19.23077,0,1,33
2012,7.2115383,0,1,31
2012,14.423077,1,0,34
2012,19.23077,1,1,31
2012,14.423077,0,0,30
2012,5.7692308,1,0,31
2012,19.23077,0,0,33
2012,21.634615,1,0,33
2012,11.057693,0,1,25
2012,39.615383,1,0,28
2012,4.8076925,0,0,26
2012,14.423077,0,0,29
2012,26.153847,1,0,33
2012,10.685096,0,0,33
2012,10,0,0,25
2012,11.538462,0,0,28
2012,20.432692,1,1,31
2012,17.788462,1,1,31
2012,16.25,1,0,26
2012,16.346153,0,0,28
2012,18.26923,1,0,29
2012,16.826923,1,0,25
2012,14.663462,1,1,29
2012,12.019231,1,0,25
2012,10.495626,0,1,34
2012,48.076923,1,0,31
2012,9.1346149,1,1,31
2012,60.76923,1,0,32
2012,18.509615,1,1,31
2012,21.153847,1,1,30
2012,18.26923,1,1,26
2012,16.826923,1,1,26
2012,25,1,1,26
2012,17.788462,0,0,26
2012,14.423077,0,0,34
2012,10.489511,0,0,26
2012,15,0,0,28
2012,14.423077,0,1,30
2012,40.865383,1,0,26
2012,16.083916,0,1,34
2012,11.538462,0,0,34
2012,15.384615,1,0,30
2012,28.846153,1,1,34
2012,19.23077,0,1,26
2012,13.736263,1,0,33
2012,33.284023,0,0,31
2012,9.6153851,0,0,34
2012,14.423077,0,1,32
2012,15.384615,0,0,33
2012,13.942307,0,1,26
2012,8.6538458,0,0,30
2012,6.9230771,0,0,27
2012,16.826923,1,1,33
2012,22.836538,1,1,26
2012,31.25,1,1,26
2012,33.653847,1,0,25
2012,19.23077,1,0,27
2012,37.414795,1,0,32
2012,10.096154,0,0,25
2012,14.423077,0,0,27
2012,19.711538,1,1,33
2012,9.1346149,0,1,29
2012,12.162162,0,1,29
2012,21.634615,1,0,30
2012,21.634615,1,0,32
2012,17.307692,1,1,28
2012,9.3406591,0,0,28
2012,9.6153851,0,1,29
2012,26.573427,1,1,33
2012,46.153847,1,0,34
2012,13.942307,0,1,27
2012,16.346153,0,1,30
2012,17.521368,1,1,31
2012,7.6923075,0,1,30
2012,15.8,0,1,29
2012,8.6538458,0,0,25
2012,12.980769,0,0,28
2012,14.423077,0,0,25
2012,7.6923075,0,0,32
2012,11.538462,0,0,30
2012,9.1346149,0,1,25
2012,9.6153851,1,0,33
