sex,age,mrd,educ,cworker,region,race,earnings,height,weight,occupation
1:male,39,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic white,28560.387,69,185,8
1:male,39,"1:Married, sps in hh",8,1:Private company,1:Northeast,hispanic,9857.5059,67,180,8
1:male,29,6:Never Married,12,1:Private company,3:South,non-hispanic white,17171.264,70,240,8
1:male,59,3:Divorced,12,1:Private company,3:South,non-hispanic white,44152.16,66,165,8
1:male,25,"1:Married, sps in hh",6,1:Private company,4:West,hispanic,4726.3911,67,140,8
1:male,37,6:Never Married,14,1:Private company,4:West,non-hispanic white,15081.976,73,150,8
1:male,25,"1:Married, sps in hh",12,1:Private company,4:West,non-hispanic white,20305.51,71,145,8
1:male,58,"1:Married, sps in hh",12,1:Private company,4:West,other,18168.842,63,130,8
1:male,50,6:Never Married,16,1:Private company,4:West,non-hispanic white,28560.387,66,165,8
1:male,28,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic white,33712.969,67,165,8
1:male,41,3:Divorced,13,1:Private company,2:Midwest,non-hispanic white,28560.387,69,165,8
1:male,52,"1:Married, sps in hh",8,1:Private company,1:Northeast,non-hispanic white,15081.976,70,179,8
1:male,31,6:Never Married,12,1:Private company,3:South,non-hispanic white,33712.969,66,170,8
1:male,28,"1:Married, sps in hh",16,1:Private company,3:South,non-hispanic white,17171.264,68,160,8
1:male,46,3:Divorced,12,1:Private company,1:Northeast,non-hispanic white,23362.873,71,235,8
1:male,27,"1:Married, sps in hh",12,1:Private company,4:West,non-hispanic white,28560.387,68,155,8
1:male,52,"1:Married, sps in hh",12,4:Local Govt emp,3:South,non-hispanic white,18168.842,69,180,8
1:male,38,6:Never Married,12,1:Private company,1:Northeast,non-hispanic white,11953.455,71,132,8
1:male,61,"1:Married, sps in hh",12,4:Local Govt emp,2:Midwest,non-hispanic white,33712.969,71,200,8
1:male,59,"2:Married, sps not in hh",4,1:Private company,4:West,hispanic,12954.766,64,165,8
1:male,33,3:Divorced,12,1:Private company,4:West,hispanic,14021.395,65,123,8
1:male,51,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic white,28560.387,67,135,8
1:male,31,"1:Married, sps in hh",15,1:Private company,4:West,non-hispanic white,23362.873,73,180,8
1:male,26,"1:Married, sps in hh",12,1:Private company,1:Northeast,other,12954.766,69,175,8
1:male,26,"1:Married, sps in hh",12,1:Private company,1:Northeast,other,44152.16,65,130,8
1:male,30,6:Never Married,17,6:Self-employed,3:South,non-hispanic white,84054.75,70,165,8
1:male,47,"1:Married, sps in hh",14,1:Private company,1:Northeast,non-hispanic black,23362.873,70,185,8
1:male,55,"1:Married, sps in hh",12,1:Private company,2:Midwest,non-hispanic white,33712.969,74,210,8
1:male,41,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic white,17171.264,73,170,8
1:male,34,"1:Married, sps in hh",15,1:Private company,2:Midwest,non-hispanic white,23362.873,72,190,8
1:male,46,"1:Married, sps in hh",14,1:Private company,3:South,non-hispanic white,84054.75,74,300,8
1:male,35,3:Divorced,12,1:Private company,3:South,non-hispanic white,9857.5059,73,290,8
1:male,33,"1:Married, sps in hh",4,4:Local Govt emp,3:South,hispanic,20305.51,67,140,8
1:male,25,"2:Married, sps not in hh",12,1:Private company,4:West,non-hispanic white,23362.873,70,175,8
1:male,26,"1:Married, sps in hh",12,1:Private company,4:West,non-hispanic black,28560.387,68,185,8
1:male,29,"1:Married, sps in hh",12,1:Private company,4:West,hispanic,38925.336,76,240,8
1:male,39,"1:Married, sps in hh",12,4:Local Govt emp,2:Midwest,non-hispanic black,18168.842,73,165,8
1:male,60,"1:Married, sps in hh",16,2:Fed Govt emp,3:South,non-hispanic white,44152.16,75,240,8
1:male,38,"1:Married, sps in hh",8,1:Private company,4:West,hispanic,17171.264,67,160,8
1:male,25,6:Never Married,16,1:Private company,3:South,non-hispanic white,23362.873,70,146,8
1:male,47,3:Divorced,14,6:Self-employed,2:Midwest,non-hispanic white,19237.195,70,155,8
1:male,33,"1:Married, sps in hh",13,1:Private company,1:Northeast,non-hispanic black,23362.873,75,190,8
1:male,56,"1:Married, sps in hh",13,3:State Govt emp,3:South,non-hispanic white,23362.873,69,156,8
1:male,54,"1:Married, sps in hh",13,3:State Govt emp,4:West,non-hispanic white,49430.109,69,180,8
1:male,28,5:Separated,12,1:Private company,4:West,non-hispanic black,33712.969,66,130,8
1:male,28,"1:Married, sps in hh",12,1:Private company,1:Northeast,other,33712.969,71,210,8
1:male,56,"1:Married, sps in hh",12,6:Self-employed,4:West,other,28560.387,68,170,8
1:male,26,6:Never Married,12,1:Private company,3:South,non-hispanic white,16081.588,71,170,8
1:male,39,"1:Married, sps in hh",12,3:State Govt emp,3:South,non-hispanic white,15081.976,69,171,8
1:male,46,"1:Married, sps in hh",12,1:Private company,4:West,non-hispanic white,28560.387,71,145,8
1:male,30,"1:Married, sps in hh",12,1:Private company,4:West,hispanic,33712.969,68,175,8
1:male,38,"1:Married, sps in hh",13,1:Private company,4:West,non-hispanic white,33712.969,66,125,8
1:male,45,"1:Married, sps in hh",12,1:Private company,2:Midwest,non-hispanic white,84054.75,72,163,8
1:male,32,6:Never Married,16,1:Private company,3:South,non-hispanic white,18168.842,69,192,8
1:male,56,5:Separated,14,3:State Govt emp,1:Northeast,non-hispanic white,38925.336,68,180,8
1:male,46,3:Divorced,16,6:Self-employed,2:Midwest,non-hispanic white,15081.976,71,165,8
1:male,45,"1:Married, sps in hh",15,1:Private company,3:South,non-hispanic white,84054.75,66,150,8
1:male,49,"1:Married, sps in hh",10,1:Private company,3:South,other,14021.395,67,160,8
1:male,55,"1:Married, sps in hh",12,4:Local Govt emp,2:Midwest,non-hispanic black,44152.16,64,220,8
1:male,35,3:Divorced,12,1:Private company,3:South,non-hispanic white,7782.854,66,200,8
1:male,33,6:Never Married,13,2:Fed Govt emp,4:West,hispanic,33712.969,72,200,8
1:male,55,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic white,12954.766,68,230,8
1:male,44,"1:Married, sps in hh",12,4:Local Govt emp,2:Midwest,non-hispanic white,23362.873,70,221,8
1:male,34,"1:Married, sps in hh",7,1:Private company,1:Northeast,hispanic,28560.387,61,130,8
1:male,33,"1:Married, sps in hh",12,1:Private company,4:West,non-hispanic black,23362.873,69,190,8
1:male,42,5:Separated,14,1:Private company,1:Northeast,non-hispanic black,17171.264,76,250,8
1:male,36,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic black,28560.387,72,185,8
1:male,47,"1:Married, sps in hh",14,1:Private company,4:West,non-hispanic white,23362.873,73,312,8
1:male,35,"1:Married, sps in hh",12,4:Local Govt emp,4:West,hispanic,28560.387,69,193,8
1:male,56,6:Never Married,12,1:Private company,1:Northeast,non-hispanic white,33712.969,81,240,8
1:male,25,"1:Married, sps in hh",12,1:Private company,4:West,non-hispanic white,18168.842,70,195,8
1:male,41,3:Widowed,12,1:Private company,2:Midwest,non-hispanic white,12954.766,65,180,8
1:male,56,"1:Married, sps in hh",12,4:Local Govt emp,2:Midwest,non-hispanic white,33712.969,71,180,8
1:male,32,6:Never Married,14,1:Private company,4:West,hispanic,38925.336,75,195,8
1:male,46,6:Never Married,12,2:Fed Govt emp,2:Midwest,non-hispanic white,44152.16,76,212,8
1:male,36,3:Divorced,12,1:Private company,2:Midwest,non-hispanic white,19237.195,70,200,8
1:male,42,"1:Married, sps in hh",14,1:Private company,3:South,non-hispanic white,49430.109,73,214,8
1:male,45,"1:Married, sps in hh",12,4:Local Govt emp,1:Northeast,non-hispanic black,84054.75,68,165,8
1:male,47,3:Divorced,9,1:Private company,4:West,other,12954.766,62,125,8
1:male,27,"1:Married, sps in hh",12,1:Private company,1:Northeast,non-hispanic white,38925.336,72,205,8
1:male,40,"1:Married, sps in hh",14,1:Private company,1:Northeast,non-hispanic white,84054.75,68,165,8
1:male,32,"1:Married, sps in hh",17,1:Private company,4:West,other,23362.873,68,210,8
1:male,53,"1:Married, sps in hh",13,1:Private company,1:Northeast,non-hispanic white,33712.969,70,218,8
1:male,56,3:Widowed,12,1:Private company,4:West,non-hispanic white,15081.976,70,175,8
1:male,56,3:Divorced,12,4:Local Govt emp,4:West,non-hispanic white,33712.969,71,155,8
1:male,40,"1:Married, sps in hh",16,1:Private company,3:South,other,44152.16,65,175,8
1:male,55,"1:Married, sps in hh",16,1:Private company,4:West,other,44152.16,69,165,8
1:male,44,"1:Married, sps in hh",10,1:Private company,2:Midwest,non-hispanic white,23362.873,69,240,8
1:male,39,6:Never Married,14,1:Private company,2:Midwest,non-hispanic white,23362.873,70,155,8
1:male,38,6:Never Married,14,1:Private company,2:Midwest,non-hispanic white,11953.455,73,184,8
1:male,35,"1:Married, sps in hh",9,1:Private company,2:Midwest,non-hispanic white,5675.8955,72,148,8
1:male,29,"1:Married, sps in hh",12,1:Private company,4:West,non-hispanic white,38925.336,69,138,8
1:male,32,"1:Married, sps in hh",12,1:Private company,4:West,non-hispanic white,33712.969,71,230,8
1:male,26,6:Never Married,16,1:Private company,2:Midwest,non-hispanic white,11953.455,71,170,8
1:male,26,"1:Married, sps in hh",12,1:Private company,4:West,non-hispanic white,49430.109,67,160,8
1:male,56,"1:Married, sps in hh",16,1:Private company,4:West,non-hispanic white,33712.969,68,200,8
1:male,37,"1:Married, sps in hh",14,1:Private company,4:West,non-hispanic white,23362.873,70,200,8
1:male,39,"1:Married, sps in hh",12,1:Private company,2:Midwest,other,23362.873,65,155,8
1:male,29,"1:Married, sps in hh",12,1:Private company,1:Northeast,non-hispanic white,44152.16,68,180,8
1:male,44,"1:Married, sps in hh",12,1:Private company,4:West,hispanic,15081.976,64,150,8
1:male,43,3:Divorced,13,6:Self-employed,4:West,other,44152.16,66,140,8
1:male,50,"1:Married, sps in hh",13,1:Private company,3:South,non-hispanic white,33712.969,73,175,8
1:male,62,"1:Married, sps in hh",10,4:Local Govt emp,1:Northeast,non-hispanic white,44152.16,71,168,8
1:male,25,"1:Married, sps in hh",15,3:State Govt emp,4:West,other,33712.969,67,163,8
1:male,32,"1:Married, sps in hh",16,1:Private company,1:Northeast,other,16081.588,69,170,8
1:male,41,"1:Married, sps in hh",12,4:Local Govt emp,1:Northeast,non-hispanic white,49430.109,65,185,8
1:male,58,"1:Married, sps in hh",16,1:Private company,2:Midwest,non-hispanic white,84054.75,73,200,8
1:male,33,"1:Married, sps in hh",12,1:Private company,2:Midwest,non-hispanic white,44152.16,71,185,8
1:male,56,6:Never Married,12,1:Private company,2:Midwest,non-hispanic white,33712.969,69,250,8
1:male,43,"1:Married, sps in hh",11,1:Private company,1:Northeast,hispanic,23362.873,69,198,8
1:male,39,5:Separated,7,1:Private company,2:Midwest,non-hispanic black,7782.854,73,179,8
1:male,36,6:Never Married,15,1:Private company,1:Northeast,hispanic,28560.387,70,165,8
1:male,31,"1:Married, sps in hh",12,1:Private company,1:Northeast,hispanic,23362.873,64,144,8
1:male,59,"1:Married, sps in hh",12,2:Fed Govt emp,3:South,non-hispanic white,84054.75,71,250,8
1:male,35,5:Separated,12,1:Private company,1:Northeast,hispanic,18168.842,58,130,8
1:male,52,3:Divorced,11,3:State Govt emp,2:Midwest,non-hispanic white,17171.264,72,175,8
1:male,60,"1:Married, sps in hh",16,2:Fed Govt emp,2:Midwest,non-hispanic white,84054.75,72,210,8
1:male,35,6:Never Married,14,1:Private company,3:South,non-hispanic white,23362.873,73,201,8
1:male,50,3:Divorced,13,6:Self-employed,1:Northeast,non-hispanic white,38925.336,70,175,8
1:male,31,6:Never Married,16,1:Private company,4:West,non-hispanic white,28560.387,70,160,8
1:male,28,3:Divorced,16,1:Private company,3:South,non-hispanic white,16081.588,76,245,8
1:male,54,3:Divorced,12,1:Private company,1:Northeast,hispanic,20305.51,60,140,8
1:male,52,"1:Married, sps in hh",13,4:Local Govt emp,4:West,non-hispanic white,84054.75,71,180,8
1:male,36,"1:Married, sps in hh",12,4:Local Govt emp,2:Midwest,non-hispanic white,38925.336,74,190,8
1:male,36,3:Divorced,13,1:Private company,2:Midwest,non-hispanic white,23362.873,70,160,8
1:male,43,3:Divorced,11,1:Private company,3:South,non-hispanic white,7782.854,68,210,8
1:male,29,"1:Married, sps in hh",14,1:Private company,2:Midwest,non-hispanic white,33712.969,76,260,8
1:male,50,"1:Married, sps in hh",14,3:State Govt emp,4:West,non-hispanic white,38925.336,66,155,8
1:male,41,"1:Married, sps in hh",18,1:Private company,3:South,hispanic,28560.387,67,170,8
1:male,50,"1:Married, sps in hh",9,1:Private company,4:West,hispanic,33712.969,64,165,8
1:male,49,"1:Married, sps in hh",11,1:Private company,2:Midwest,non-hispanic white,18168.842,66,190,8
1:male,40,"1:Married, sps in hh",16,1:Private company,1:Northeast,non-hispanic white,49430.109,68,168,8
1:male,55,3:Divorced,12,1:Private company,4:West,non-hispanic black,44152.16,72,180,8
1:male,52,3:Widowed,16,1:Private company,4:West,non-hispanic white,10865.429,67,182,8
1:male,56,6:Never Married,12,4:Local Govt emp,3:South,hispanic,23362.873,71,155,8
1:male,49,"1:Married, sps in hh",9,1:Private company,3:South,non-hispanic white,23362.873,68,145,8
1:male,29,"1:Married, sps in hh",13,1:Private company,4:West,non-hispanic white,44152.16,71,185,8
1:male,25,6:Never Married,14,1:Private company,2:Midwest,non-hispanic black,28560.387,71,230,8
1:male,41,"1:Married, sps in hh",16,4:Local Govt emp,3:South,non-hispanic white,49430.109,73,190,8
1:male,59,6:Never Married,12,4:Local Govt emp,4:West,other,12954.766,72,170,8
1:male,55,"1:Married, sps in hh",13,1:Private company,1:Northeast,non-hispanic white,23362.873,67,200,8
1:male,38,"1:Married, sps in hh",18,1:Private company,4:West,hispanic,23362.873,67,170,8
1:male,37,"1:Married, sps in hh",4,1:Private company,4:West,hispanic,10865.429,66,187,8
1:male,25,"1:Married, sps in hh",12,1:Private company,2:Midwest,non-hispanic white,84054.75,73,145,8
1:male,52,3:Widowed,12,1:Private company,4:West,non-hispanic white,23362.873,67,150,8
1:male,33,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic white,14021.395,72,145,8
1:male,30,"1:Married, sps in hh",17,1:Private company,1:Northeast,hispanic,84054.75,66,210,8
1:male,34,6:Never Married,12,1:Private company,2:Midwest,non-hispanic white,44152.16,71,175,8
1:male,44,"1:Married, sps in hh",10,1:Private company,3:South,non-hispanic white,49430.109,72,165,8
1:male,44,3:Divorced,12,1:Private company,2:Midwest,non-hispanic black,9857.5059,66,150,8
1:male,49,3:Divorced,8,1:Private company,4:West,hispanic,18168.842,64,139,8
1:male,59,3:Divorced,13,3:State Govt emp,4:West,non-hispanic white,23362.873,68,165,8
1:male,41,5:Separated,16,1:Private company,2:Midwest,non-hispanic white,20305.51,72,140,8
1:male,49,"1:Married, sps in hh",9,1:Private company,4:West,non-hispanic white,33712.969,71,180,8
1:male,39,6:Never Married,12,1:Private company,2:Midwest,non-hispanic white,38925.336,71,190,8
1:male,31,"1:Married, sps in hh",12,1:Private company,4:West,non-hispanic white,38925.336,70,190,8
1:male,32,"1:Married, sps in hh",5,1:Private company,4:West,hispanic,11953.455,65,150,8
1:male,40,"1:Married, sps in hh",12,2:Fed Govt emp,2:Midwest,non-hispanic white,28560.387,70,200,8
1:male,44,"1:Married, sps in hh",12,6:Self-employed,3:South,non-hispanic white,33712.969,66,140,8
1:male,51,"1:Married, sps in hh",8,6:Self-employed,2:Midwest,non-hispanic white,28560.387,74,208,8
1:male,25,"2:Married, sps not in hh",8,1:Private company,4:West,hispanic,23362.873,65,190,8
1:male,32,"1:Married, sps in hh",10,1:Private company,1:Northeast,hispanic,23362.873,66,130,8
1:male,37,6:Never Married,12,1:Private company,1:Northeast,non-hispanic black,16081.588,74,185,8
1:male,53,3:Divorced,9,1:Private company,1:Northeast,non-hispanic white,9857.5059,71,215,8
1:male,25,6:Never Married,13,1:Private company,1:Northeast,non-hispanic white,23362.873,73,203,8
1:male,59,"1:Married, sps in hh",12,1:Private company,2:Midwest,non-hispanic white,38925.336,71,165,8
1:male,60,"1:Married, sps in hh",11,4:Local Govt emp,3:South,non-hispanic white,38925.336,71,170,8
0:female,63,"1:Married, sps in hh",16,6:Self-employed,2:Midwest,non-hispanic white,84054.75,62,175,9
0:female,43,6:Never Married,16,1:Private company,4:West,non-hispanic white,18168.842,66,140,9
0:female,56,"1:Married, sps in hh",12,6:Self-employed,2:Midwest,non-hispanic white,23362.873,66,150,9
0:female,52,3:Divorced,5,6:Self-employed,3:South,non-hispanic white,11953.455,61,160,9
0:female,39,"1:Married, sps in hh",13,1:Private company,2:Midwest,non-hispanic white,84054.75,66,150,9
0:female,47,"1:Married, sps in hh",12,6:Self-employed,2:Midwest,non-hispanic white,44152.16,65,144,9
0:female,41,"1:Married, sps in hh",12,6:Self-employed,3:South,non-hispanic white,28560.387,66,180,9
0:female,36,6:Never Married,13,1:Private company,3:South,non-hispanic white,19237.195,67,135,9
0:female,39,6:Never Married,11,1:Private company,3:South,non-hispanic black,20305.51,67,165,9
0:female,42,"1:Married, sps in hh",13,6:Self-employed,2:Midwest,non-hispanic white,28560.387,65,135,9
0:female,29,6:Never Married,16,6:Self-employed,3:South,non-hispanic white,84054.75,65,125,9
0:female,53,"1:Married, sps in hh",11,1:Private company,2:Midwest,hispanic,15081.976,60,140,9
0:female,39,"1:Married, sps in hh",12,6:Self-employed,1:Northeast,non-hispanic white,15081.976,62,122,9
0:female,27,6:Never Married,12,1:Private company,4:West,non-hispanic white,23362.873,66,165,9
0:female,52,3:Divorced,12,1:Private company,2:Midwest,non-hispanic white,14021.395,62,115,9
0:female,64,5:Separated,6,1:Private company,3:South,non-hispanic white,23362.873,67,180,9
0:female,30,6:Never Married,9,1:Private company,4:West,non-hispanic white,23362.873,65,165,9
0:female,46,"1:Married, sps in hh",12,6:Self-employed,4:West,non-hispanic white,33712.969,68,146,9
0:female,40,"1:Married, sps in hh",14,1:Private company,2:Midwest,non-hispanic white,38925.336,62,145,9
0:female,39,"1:Married, sps in hh",12,6:Self-employed,4:West,non-hispanic white,84054.75,72,165,9
0:female,41,6:Never Married,14,5:Incorporated bus,1:Northeast,non-hispanic white,23362.873,69,165,9
